,Area,Chart,Message,Authority,Date,StartDate,EndDate,BroadcastingDate,GeometryType,Coordinates,lon_centroid,lat_centroid
27257,"CANADA./DNC 27, DNC 28.",NO CHART,"1. RADIOFACSIMILE FREQUENCIES 3253 KHZ, 4292 KHZ,     7710 KHZ AND 8456 KHZ DISCONTINUED AT MCTS    IQALUIT:    A. CENTER (63-43.8N 068-32.7W).    B. REMOTE STATION RESOLUTE (74-45.0N 094-58.0W).    C. REMOTE STATION INUVIK (68-19.0N 133-35.0W). 2. CANCEL HYDROARC 111/18.//",NAVAREA XVIII UPDATE,2018-06-08 00:00:00,2018-08-07,2018-08-07,2018-08-07,Point,"[(-94.966667, 74.75, 0.0)]",-94.966667,74.75
33723,EASTERN CARIBBEAN SEA./ANGUILLA.,25613.,"DANGEROUS WRECKS AND OBSTRUCTIONS REPORTED IN: A. 18-12.8N 063-05.6W, LEAST DEPTH 12.38 METERS. B. 18-12.1N 063-08.2W, LEAST DEPTH 10.29 METERS. C. 18-12.1N 063-08.4W, LEAST DEPTH 11.30 METERS. D. 18-12.8N 063-08.2W, LEAST DEPTH 12.54 METERS. E. 18-13.0N 063-08.2W, LEAST DEPTH 11.66 METERS.//",UKHO,2017-03-01 00:00:00,2018-08-17,2018-08-17,2018-08-17,Point,"[(-63.136667, 18.213334, 0.0)]",-63.136667,18.213334
34648,EASTERN NORTH PACIFIC./COLOMBIA.,22040.,DEPTHS REPORTED: A. 2.4 METERS IN 06-18-54N 077-28-37W. B. 0.3 METERS IN 06-18-59N 077-28-40W. C. 2.8 METERS IN 06-19-30N 077-28-40W. D. 19.8 METERS IN 06-19-46N 077-28-38W. E. 17.2 METERS IN 06-19-41N 077-28-38W. F. 5.9 METERS IN 06-18-34N 077-28-41W. G. 8.3 METERS IN 06-18-53N 077-28-41W. H. 0.6 METERS IN 06-18-07N 077-28-37W. I. 2.8 METERS IN 06-22-07N 077-24-42W. J. 4.8 METERS IN 06-22-24N 077-24-51W.//,COLOMBIA,2017-06-16 00:00:00,2018-08-21,2018-08-21,2018-08-21,Point,"[(-77.414167, 6.373334, 0.0)]",-77.414167,6.373334
35950,SOUTH CHINA SEA./VIETNAM./DNC 11.,NO CHART,"F/V QNG 98793 TS, TEN PERSONS ON BOARD, DISABLED AND ADRIFT IN 12-55N 109-29E AT 180300Z AUG. VESSELS IN VICINITY REQUESTED TO KEEP A SHARP LOOKOUT, ASSIST IF POSSIBLE.  REPORTS TO MRCC VIETNAM, FAX: 8422 5398 1615,  E-MAIL: HPLES-GMDSS@HPLES.COM.VN.//",MRCC VIETNAM,2018-08-18 00:00:00,2018-08-24,2018-08-24,2018-08-24,Point,"[(109.483334, 12.916667, 0.0)]",109.483334,12.916667
38756,SOUTH CHINA SEA./VIETNAM./DNC 11.,93469.,DANGEROUS WRECK IN 12-03.08N 109-22.00E.//,HAIPHONG RADIO,2014-11-26 00:00:00,2018-08-30,2018-08-30,2018-08-30,Point,"[(109.366667, 12.051334, 0.0)]",109.366667,12.051334
30511,EAST CHINA SEA./TAIWAN STRAIT./TAIWAN./DNC 23.,NO CHART,"1. GUNNERY EXERCISES 2300Z TO 1000Z COMMENCING DAILY    31 JUL THRU 02 AUG, 05 THRU 09, 12 THRU 16,     19 THRU 23 AND 26 THRU 30 AUG IN AREAS:    A. BOUND BY       25-48N 120-48E, 25-48N 121-20E,       24-52N 120-23E, 24-52N 119-55E.    B. WITHIN 31 MILES OF 25-20N 120-37E. 2. CANCEL THIS MSG 311100Z AUG 18.//",NAVAREA XI,2018-07-27 00:00:00,2018-07-31,2018-08-31,2018-08-13,GeometryCollection,"[(120.8, 25.8, 0.0), (121.333334, 25.8, 0.0), (120.383334, 24.866667, 0.0), (119.916667, 24.866667, 0.0), (120.8, 25.8, 0.0), (120.8, 25.8, 0.0), (120.625, 25.333333, 0.0)]",120.63121186908616,25.369152733671495
14903,EASTERN NORTH PACIFIC./COLOMBIA.,22050.,"OBSTRUCTIONS REPORTED IN: A. 01-53-42N 078-44-26W, 11.1 METERS. B. 01-52-59N 078-45-08W, 15.9 METERS. C. 01-52-35N 078-45-22W, 14.6 METERS. D. 01-52-33N 078-45-08W, 11.7 METERS. E. 01-51-21N 078-44-39W, 6.9 METERS. F. 01-51-22N 078-46-59W, 16.2 METERS. G. 01-50-45N 078-48-21W, 20.0 METERS.//",COLOMBIA,2017-11-18 00:00:00,2018-07-10,2018-07-10,2018-07-10,Point,"[(-78.752223, 1.875834, 0.0)]",-78.752223,1.875834
11218,SOUTH CHINA SEA. /VIETNAM. /DNC 11.,NO CHART,"MAN OVERBOARD FROM F/V BT99326 TS IN  10-09N 107-49E AT 010130Z JUL. VESSELS IN  VICINITY REQUESTED TO KEEP A SHARP LOOKOUT,  ASSIST IF POSSIBLE.  REPORTS TO MRCC VIETNAM, FAX: 8422 5398 1615,  E-MAIL: HPLES-GMDSS@HPLES.COM.VN.//",MRCC VIETNAM,2018-07-02 00:00:00,2018-07-02,2018-07-02,2018-07-02,Point,"[(107.816667, 10.15, 0.0)]",107.816667,10.15
46451,WESTERN SOUTH ATLANTIC. /BRAZIL-NORTHEAST COAST. /DNC 01. ,24220.,1. NORTH BANCO INGLES BREAKWATER LIGHT    08-02.7S 034-51.0W UNLIT UNTIL 27 JAN 19. 2. CANCEL THIS MSG 28 JAN 19.//,NAVAREA V COASTAL E,2018-07-31 00:00:00,2018-09-20,2019-01-28,2018-09-20,Point,"[(-34.85, -8.045, 0.0)]",-34.85,-8.045
43946,WESTERN SOUTH ATLANTIC. /BRAZIL-SOUTHEAST COAST. /DNC 01.,NO CHART,"1. UNDERWATER OPERATIONS 13 SEP THRU 15 OCT BY     M/V ESTELA CLAIRE, M/V GIDEAO AND     M/V COMANDO B IN 20-19.5S 040-10.8W.     WIDE BERTH REQUESTED. 2. CANCEL THIS MSG 16 OCT 18.//",NAVAREA V COASTAL E,2018-09-12 00:00:00,2018-09-13,2018-10-16,2018-09-13,Point,"[(-40.18, -20.325, 0.0)]",-40.18,-20.325
29263,WESTERN NORTH ATLANTIC./GUYANA.,24380.,DANGEROUS WRECKS IN: A. 06-48.485N 058-10.472W. B. 06-49.680N 058-09.915W. C. 06-52.994N 058-07.505W. WIDE BERTH REQUESTED.//,GUYANA,2018-04-26 00:00:00,2018-08-09,2018-08-09,2018-08-09,Point,"[(-58.174534, 6.808084, 0.0)]",-58.174534,6.808084
12401,WESTERN NORTH PACIFIC. /PHILIPPINE SEA. /DNC 12. ,97029.,DISCOLORED WATER IN VICINITY 31-54.5N 140-01.6E AT 240250Z MAR.//,NAVAREA XI,2017-03-24 00:00:00,2018-07-05,2018-07-05,2018-07-05,Point,"[(140.026667, 31.908334, 0.0)]",140.026667,31.908334
31440,WESTERN NORTH ATLANTIC./GUYANA.,24380.,DANGEROUS WRECK IN 07-32.48N 058-30.11W.//,GUYANA,2017-11-02 00:00:00,2018-08-14,2018-08-14,2018-08-14,Point,"[(-58.501834, 7.541334, 0.0)]",-58.501834,7.541334
20075,ARCTIC./BEAUFORT SEA./DNC 27.,15926.,"SCIENTIFIC MOORINGS, AT DEPTH 183 METERS AND ATTACHED BY 530 METER LONG LINE, ESTABLISHED IN: A. 70-52.18N 135-00.66W. B. 70-52.14N 135-01.15W.//",NAVAREA XVII,2015-10-02 00:00:00,2018-07-20,2018-07-20,2018-07-20,Point,"[(-135.019167, 70.869, 0.0)]",-135.019167,70.869
52852,ALBORAN SEA./ALGERIA./DNC 08.,52060.,NEMOURS LIGHT 35-05.7N 001-52.4W UNLIT.//,NAVAREA III,2018-08-19 00:00:00,2018-10-04,2018-10-04,2018-10-04,Point,"[(-1.873334, 35.095, 0.0)]",-1.873334,35.095
27024,CARIBBEAN SEA./VENEZUELA.,24450.,MORRO CHORONI LIGHT 10-30.6N 067-36.2W UNLIT.//,VENEZUELA,2017-07-22 00:00:00,2018-08-03,2018-08-03,2018-08-03,Point,"[(-67.603334, 10.51, 0.0)]",-67.603334,10.51
27632,SOUTH CHINA SEA.,NO CHART,"MALAYSIA. DNC 11. 1. SEISMIC SURVEY IN PROGRESS UNTIL 15 AUG    BY M/V CGG AMADEUS TOWING SEVEN    7000 METER LONG CABLES IN AREA BOUND BY    05-44.3N 114-31.7E, 05-31.6N 114-45.9E,    04-52.2N 114-03.7E, 05-07.4N 113-47.8E.    WIDE BERTH REQUESTED. 2. CANCEL HYDROPAC 1960/18. 3. CANCEL THIS MSG 16 AUG 18.//",NAVAREA XI,2018-07-31 00:00:00,2018-08-07,2018-08-16,2018-08-07,GeometryCollection,"[(114.528334, 5.738334, 0.0), (114.765, 5.526667, 0.0), (114.061667, 4.87, 0.0), (113.796667, 5.123334, 0.0), (114.528334, 5.738334, 0.0), (114.528334, 5.738334, 0.0), (114.280833, 5.304167, 0.0)]",114.3012948414914,5.342607373042853
14234,BEAUFORT SEA./AMUNDSEN GULF./CANADA./DNC 27.,15927.,"SCIENTIFIC MOORINGS ESTABLISHED IN: A. 71-18.66N 127-35.62W, TOP FLOAT 75 METERS. B. 70-59.29N 126-01.69W, TOP FLOAT 86 METERS.//",NAVAREA XVII,2017-09-28 00:00:00,2018-07-10,2018-07-10,2018-07-10,Point,"[(-127.593667, 71.311, 0.0)]",-127.593667,71.311
21744,EASTERN NORTH ATLANTIC.,NO CHART,"ICELAND. DNC 19. 1. CABLE OPERATIONS IN PROGRESS UNTIL FURTHER    NOTICE BY M/V LAYLA IN VICINITY OF TRACKLINE    JOINING    62-54.00N 016-04.00W, 62-51.20N 016-06.50W,     62-36.21N 014-15.37W, 62-31.05N 013-23.23W,     62-45.09N 014-13.05W, 62-39.53N 013-24.55W,     62-28.60N 012-13.40W, 62-25.80N 012-16.00W.    WIDE BERTH REQUESTED. 2. CANCEL HYDROLANT 2018/18.//",M/V LAYLA,2018-07-17 00:00:00,2018-07-24,2018-07-24,2018-07-24,GeometryCollection,"[(-16.066667, 62.9, 0.0), (-16.108334, 62.853334, 0.0), (-14.256167, 62.6035, 0.0), (-13.387167, 62.5175, 0.0), (-14.2175, 62.7515, 0.0), (-13.409167, 62.658834, 0.0), (-12.223334, 62.476667, 0.0), (-12.266667, 62.43, 0.0), (-16.066667, 62.9, 0.0)]",-21.52682163682281,63.23582880329619
48046,SEA OF JAPAN./RUSSIA./DNC 24.,NO CHART,1. DERELICT WOODEN FISHING BOATS ADRIFT     AT 231100Z SEP IN VICINITY:    A. 43-14.3N 134-44.7E.    B. 43-14.2N 134-46.5E.    C. 43-14.5N 134-46.5E.    D. 43-16.1N 134-49.2E.    E. 43-15.3N 134-51.1E. 2. CANCEL THIS MSG 261544Z SEP 18.//,MRCC VLADIVOSTOK,2018-09-23 00:00:00,2018-09-24,2018-09-26,2018-09-24,Point,"[(134.775, 43.241667, 0.0)]",134.775,43.241667
15342,SEA OF OKHOTSK./SAKHALIN./KURIL ISLANDS./DNC 24.,NO CHART,"1. CABLE OPERATIONS 23 JUN UNTIL FURTHER NOTICE    ALONG TRACKLINE JOINING    46-51.1N 143-10.2E, 46-52.0N 143-12.0E,     46-56.5N 143-23.0E, 46-56.5N 143-38.0E,     46-49.0N 143-53.5E, 46-38.5N 144-47.0E,    45-22.5N 147-00.0E, 45-20.5N 147-45.0E,     45-14.5N 147-51.5E, 45-13.6N 147-52.3E,     45-14.2N 147-51.5E, 45-19.0N 147-45.0E,    45-17.5N 147-37.0E, 45-03.4N 147-10.5E,     44-50.0N 147-00.0E, 44-32.5N 146-43.8E,     44-17.0N 146-43.8E, 44-05.3N 146-18.5E,    44-03.4N 146-00.0E, 44-02.7N 145-53.3E,     44-02.5N 145-51.7E, 44-02.5N 145-53.5E,     44-02.5N 146-00.0E, 44-00.0N 146-30.0E,     43-54.3N 146-46.5E, 43-52.9N 146-47.0E,     43-52.7N 146-48.1E, 43-52.2N 146-48.3E.    WIDE BERTH REQUESTED. 2. CANCEL HYDROPAC 2169/18.//",NAVAREA XIII,2018-06-19 00:00:00,2018-07-11,2018-07-11,2018-07-11,GeometryCollection,"[(143.17, 46.851667, 0.0), (143.2, 46.866667, 0.0), (143.383334, 46.941667, 0.0), (143.633334, 46.941667, 0.0), (143.891667, 46.816667, 0.0), (144.783334, 46.641667, 0.0), (147.0, 45.375, 0.0), (147.75, 45.341667, 0.0), (147.858334, 45.241667, 0.0), (147.871667, 45.226667, 0.0), (147.858334, 45.236667, 0.0), (147.75, 45.316667, 0.0), (147.616667, 45.291667, 0.0), (147.175, 45.056667, 0.0), (147.0, 44.833334, 0.0), (146.73, 44.541667, 0.0), (146.73, 44.283334, 0.0), (146.308334, 44.088334, 0.0), (146.0, 44.056667, 0.0), (145.888334, 44.045, 0.0), (145.861667, 44.041667, 0.0), (145.891667, 44.041667, 0.0), (146.0, 44.041667, 0.0), (146.5, 44.0, 0.0), (146.775, 43.905, 0.0), (146.783334, 43.881667, 0.0), (146.801667, 43.878334, 0.0), (146.805, 43.87, 0.0), (143.17, 46.851667, 0.0)]",145.49670591077071,45.63898976611238
38042,RED SEA./SAUDI ARABIA./DNC 10.,62250.,JEDDAH DGPS STATION 21-28.4N 039-08.9E OFF AIR.//,NAVAREA IX,2017-08-09 00:00:00,2018-08-29,2018-08-29,2018-08-29,Point,"[(39.148334, 21.473334, 0.0)]",39.148334,21.473334
9794,BAY OF BENGAL./INDIA./DNC 03.,NO CHART,"1. HAZARDOUS OPERATIONS 0130Z TO 0830Z    AND 0930Z TO 1430Z DAILY 19 THRU 22 AND     26 THRU 30 JUN    A. IN AREA BOUND BY        19-14.60N 084-53.70E, 19-07.39N 085-35.94E,       18-33.61N 084-53.74E.    B. IN AREA WITHIN 40 MILES OF TRACKLINE JOINING       19-07.39N 085-35.94E AND 18-33.61N 084-53.74E. 2. CANCEL THIS MSG 301530Z JUN 18.//",NAVAREA VIII,2018-06-15 00:00:00,2018-06-28,2018-06-30,2018-06-28,GeometryCollection,"[(85.146669, 19.633754, 0.0), (85.247548, 19.700735, 0.0), (85.33001, 19.739245, 0.0), (85.417075, 19.767226, 0.0), (85.553028, 19.788474, 0.0), (85.644973, 19.788474, 0.0), (85.780926, 19.767226, 0.0), (85.867991, 19.739245, 0.0), (85.950453, 19.700735, 0.0), (86.026902, 19.652349, 0.0), (86.096029, 19.594905, 0.0), (86.183445, 19.493926, 0.0), (86.229417, 19.418397, 0.0), (86.264602, 19.337783, 0.0), (86.295892, 19.21035, 0.0), (86.3004, 19.079465, 0.0), (86.288399, 18.992773, 0.0), (86.264602, 18.908269, 0.0), (86.229417, 18.827403, 0.0), (86.183445, 18.751564, 0.0), (86.096029, 18.650062, 0.0), (85.323569, 18.027485, 0.0), (85.206554, 17.957857, 0.0), (85.077592, 17.911396, 0.0), (84.941639, 17.889906, 0.0), (84.849695, 17.889906, 0.0), (84.758537, 17.901396, 0.0), (84.626677, 17.939687, 0.0), (84.505154, 18.001851, 0.0), (84.398638, 18.085473, 0.0), (84.311223, 18.187313, 0.0), (84.246268, 18.303428, 0.0), (84.206268, 18.429331, 0.0), (84.192762, 18.560167, 0.0), (84.206268, 18.690901, 0.0), (84.230065, 18.775516, 0.0), (84.265251, 18.856408, 0.0), (84.311223, 18.932198, 0.0), (84.398638, 19.033528, 0.0), (85.146669, 19.633754, 0.0), (85.146669, 19.633754, 0.0), (85.246581, 18.83919, 0.0)]",85.24118984963278,18.88610658666252
27949,CORONATION GULF./CANADA/DNC 28.,15955.,"SUB-SURFACE SCIENTIFIC MOORING, TOP FLOAT 40 METERS, ESTABLISHED IN 68-27.65N 113-23.33W.//",NAVAREA XVIII,2017-09-21 00:00:00,2018-08-08,2018-08-08,2018-08-08,Point,"[(-113.388834, 68.460834, 0.0)]",-113.388834,68.460834
166,NORTH SEA./SCOTLAND./DNC 20.,NO CHART,SURVEY OPERATIONS IN PROGRESS UNTIL FURTHER NOTICE BY M/V SANCO SWIFT TOWING 12 9000 METER LONG CABLES IN AREA BETWEEN 58-16N 57-44N AND 000-51E 000-36E. SIX MILE BERTH REQUESTED.//,NAVAREA I,2018-05-01 00:00:00,2018-06-01,2018-06-01,2018-06-01,GeometryCollection,"[(0.6, 58.266667, 0.0), (0.85, 58.266667, 0.0), (0.85, 57.733334, 0.0), (0.6, 57.733334, 0.0), (0.6, 58.266667, 0.0), (0.6, 58.266667, 0.0), (0.725, 58.0, 0.0)]",0.7151100764841545,58.02109895075422
27456,"EASTERN MEDITERRANEAN SEA./TUNISIA./DNC 08, DNC 09.",NO CHART,1. DERELICT VESSEL ADRIFT IN 34-37N 012-25E. 2. CANCEL THIS MSG 091236Z AUG 18.//,NAVAREA III,2018-08-06 00:00:00,2018-08-07,2018-08-09,2018-08-07,Point,"[(12.416667, 34.616667, 0.0)]",12.416667,34.616667
24322,EASTERN CARIBBEAN SEA./MARTINIQUE.,NO CHART,1. CABLE OPERATIONS BY CABLESHIP PIERRE DE FERMAT    WITH SUBMERSIBLE:    A. 312000Z JUL TO 010001Z AUG IN AREA BETWEEN       14-35.9N 14-36.4N AND 061-06.2W 061-06.9W.    B. 010001Z TO 010400Z AUG       IN AREA WITHIN ONE MILE OF        14-36.4N 061-06.2W.    C. 010400 TO 020001Z AUG IN AREA BETWEEN       14-16.4N 14-36.4N AND 060-40.9W 061-06.2W.    D. 021500Z TO 040001Z AUG IN       14-13.7N 059-5.1W.    E. 040001 TO 160001Z AUG IN AREA BETWEEN       14-36.3N 14-36.4N AND 061-06.2W 061-06.4W.    WIDE BERTH REQUESTED. 2. CANCEL THIS MSG 160100Z AUG 18.//,MARTINIQUE,2018-07-26 00:00:00,2018-07-27,2018-08-16,2018-07-27,GeometryCollection,"[(-61.103334, 14.623405, 0.0), (-61.09998, 14.623083, 0.0), (-61.096756, 14.622131, 0.0), (-61.093784, 14.620584, 0.0), (-61.091179, 14.618502, 0.0), (-61.089042, 14.615966, 0.0), (-61.087453, 14.613072, 0.0), (-61.086475, 14.609932, 0.0), (-61.086145, 14.606667, 0.0), (-61.086475, 14.603401, 0.0), (-61.087453, 14.600261, 0.0), (-61.089042, 14.597368, 0.0), (-61.091179, 14.594831, 0.0), (-61.093784, 14.592749, 0.0), (-61.096756, 14.591202, 0.0), (-61.09998, 14.59025, 0.0), (-61.103334, 14.589928, 0.0), (-61.106687, 14.59025, 0.0), (-61.109912, 14.591202, 0.0), (-61.112883, 14.592749, 0.0), (-61.115488, 14.594831, 0.0), (-61.117626, 14.597368, 0.0), (-61.119214, 14.600261, 0.0), (-61.120192, 14.603401, 0.0), (-61.120523, 14.606667, 0.0), (-61.120192, 14.609932, 0.0), (-61.119214, 14.613072, 0.0), (-61.117626, 14.615966, 0.0), (-61.115488, 14.618502, 0.0), (-61.112883, 14.620584, 0.0), (-61.109912, 14.622131, 0.0), (-61.106687, 14.623083, 0.0), (-61.103334, 14.623405, 0.0), (-61.103334, 14.623405, 0.0), (-61.103334, 14.606666, 0.0)]",-61.1033337125966,14.60780400625234
29752,SINGAPORE STRAIT./INDONESIA./DNC 03.,71265.,1. BATU BERHANTI ISOLATED DANGER MARKS    LIGHT BUOY 01-11.1N 103-53.0E UNLIT. 2. CANCEL HYDROPAC 1921/18.//,NAVAREA XI,2018-07-01 00:00:00,2018-08-10,2018-08-10,2018-08-10,Point,"[(103.883334, 1.185, 0.0)]",103.883334,1.185
23374,BASS STRAIT. /TASMANIA. /DNC 05.,NO CHART,"VESSEL, ONE PERSON ON BOARD, TAKING ON WATER IN  40-56.5S 147-09.3E. VESSELS IN VICINITY REQUESTED  TO KEEP A SHARP LOOKOUT, ASSIST IF POSSIBLE.  REPORTS TO JRCC AUSTRALIA, PHONE: 612 6230 6811, FAX: 612 6230 6868, E-MAIL: RCCAUS@AMSA.GOV.AU.//",JRCC AUSTRALIA,2018-07-13 00:00:00,2018-07-26,2018-07-26,2018-07-26,Point,"[(147.155, -40.941666, 0.0)]",147.155,-40.941666
40179,EASTERN MEDITERRANEAN SEA.,NO CHART,"MALTA. DNC 09. SURVEY OPERATIONS 11 JUN UNTIL FURTHER NOTICE BY M/V HERCULES WITH SUBMERSIBLE IN AREA BOUND BY 36-05.24N 014-15.93E, 36-05.72N 014-16.61E, 36-00.81N 014-28.25E, 36-00.08N 014-27.91E, 36-02.15N 014-21.72E. 500 METER BERTH REQUESTED.//",NAVAREA III,2018-06-08 00:00:00,2018-09-04,2018-09-04,2018-09-04,GeometryCollection,"[(14.2655, 36.087334, 0.0), (14.276834, 36.095334, 0.0), (14.470834, 36.0135, 0.0), (14.465167, 36.001334, 0.0), (14.362, 36.035834, 0.0), (14.2655, 36.087334, 0.0), (14.2655, 36.087334, 0.0), (14.368167, 36.048334, 0.0)]",14.358514016655393,36.05130799749353
17756,EASTERN CARIBBEAN SEA.,NO CHART,"ST. KITTS AND NEVIS. SEARCH AND RESCUE OPERATIONS IN AREA BOUND BY 16-53.35N 062-31.50W, 16-35.56N 063-04.10W, 17-18.50N 063-24.50W, 17-25.30N 063-00.00W. CAUTION ADVISED.//",SAINT KITTS AND NEVIS,2018-06-08 00:00:00,2018-07-16,2018-07-16,2018-07-16,GeometryCollection,"[(-62.525, 16.889167, 0.0), (-63.068334, 16.592667, 0.0), (-63.408334, 17.308334, 0.0), (-63.0, 17.421667, 0.0), (-62.525, 16.889167, 0.0), (-62.525, 16.889167, 0.0), (-62.966667, 17.007167, 0.0)]",-62.95469873477825,17.014071772379758
9199,EASTERN CARIBBEAN SEA. /BRITISH VIRGIN ISLANDS. ,25611.,"DUE TO THE DAMAGE OF HURRICANE IRMA, MANY AIDS TO NAVIGATION ARE DAMAGED, MISSING,  UNRELIABLE OR DESTROYED IN PORT ROAD HARBOR: A. SPLIT CHANNEL MARKER 18-25.234N 064-36.501W     MISSING.  B. RED BUOY 18-25.265N 064-36.501W OFF STATION.  C. GREEN BUOY 18-24.417N 064-34.999W OFF STATION.  D. RED BUOY 18-24.632N 064-35.433W MISSING. E. SOUTHERLY DANGER MARKER 18-25.563N 064-31.350W     DAMAGED.  MARINERS IN VICINITY ARE REQUESTED TO KEEP A  SHARP LOOKOUT AND EXERCISE CAUTION.//",UKHO,2017-09-11 00:00:00,2018-06-27,2018-06-27,2018-06-27,Point,"[(-64.59055, 18.410534, 0.0)]",-64.59055,18.410534
52409,SOUTH CHINA SEA./DNC 23.,NO CHART,"DISTRESS SIGNAL RECEIVED FROM M/V CHANG JING HAI IN 16-11.5N 116-47.5E. VESSELS IN VICINITY  REQUESTED TO KEEP A SHARP LOOKOUT, ASSIST IF  POSSIBLE. REPORTS TO MRCC HONG KONG, PHONE: 852 2233 7999, FAX: 852 2541 7714,  E-MAIL: HKMRCC@MARDEP.GOV.HK.//",MRCC HONG KONG,2018-09-18 00:00:00,2018-10-03,2018-10-03,2018-10-03,Point,"[(116.791667, 16.191667, 0.0)]",116.791667,16.191667
36561,WESTERN SOUTH PACIFIC. /FIJI. /DNC 06. ,83572.,DANGEROUS WRECK IN 18-08.17S 178-25.28E.//,NAVAREA XIV,2017-09-25 00:00:00,2018-08-27,2018-08-27,2018-08-27,Point,"[(178.421334, -18.136166, 0.0)]",178.421334,-18.136166
31850,NORTH SEA./ENGLAND./DNC 20.,37140.,"1. UNEXPLODED ORDNANCE IN AREA BOUND BY    52-05N 001-37E, 52-05N 001-45E,    51-58N 001-30E, 52-00N 001-30E. 2. CANCEL HYDROLANT 2082/18.//",WZ,2018-08-07 00:00:00,2018-08-15,2018-08-15,2018-08-15,GeometryCollection,"[(1.616667, 52.083334, 0.0), (1.75, 52.083334, 0.0), (1.5, 51.966667, 0.0), (1.5, 52.0, 0.0), (1.616667, 52.083334, 0.0), (1.616667, 52.083334, 0.0), (1.625, 52.025, 0.0)]",1.6153969237909345,52.041278902083796
47537,BAY OF CAMPECHE./MEXICO.,NO CHART,"1. HAZARDOUS OPERATIONS 11 THRU 21 SEP    IN AREA BOUND BY    18-52.3N 095-05.8W, 18-40.2N 094-42.5W,    18-32.2N 094-47.0W, 18-43.8N 095-10.2W. 2. CANCEL THIS MSG 22 SEP 18.//",MEXICO IV,2018-09-06 00:00:00,2018-09-21,2018-09-22,2018-09-21,GeometryCollection,"[(-95.096667, 18.871667, 0.0), (-94.708334, 18.67, 0.0), (-94.783334, 18.536667, 0.0), (-95.17, 18.73, 0.0), (-95.096667, 18.871667, 0.0), (-95.096667, 18.871667, 0.0), (-94.939167, 18.704167, 0.0)]",-94.95309537668612,18.716770930397587
4862,EASTERN CARIBBEAN SEA./BRITISH VIRGIN ISLANDS.,25600.,"DUE TO THE DAMAGE OF HURRICANE IRMA, MANY AIDS TO NAVIGATION ARE DAMAGED, MISSING, UNRELIABLE OR DESTROYED BETWEEN SETTING POINT AND POMATO POINT: A. LATERAL RED BUOY 18-42.79N 064-23.87W. B. LATERAL GREEN BUOY 18-42.84N 064-23.71W.  C. LATERAL RED BUOY 18-42.88N 064-23.41W. MARINERS IN VICINITY ARE REQUESTED TO KEEP A SHARP LOOKOUT AND EXERCISE CAUTION.//",UKHO,2017-09-12 00:00:00,2018-06-19,2018-06-19,2018-06-19,Point,"[(-64.390167, 18.714667, 0.0)]",-64.390167,18.714667
38311,WESTERN NORTH ATLANTIC./GUYANA.,24380.,"1. SCIENTIFIC MOORING, AT DEPTH 1587 METERS    ESTABLISHED UNTIL 30 SEP 20 IN    08-09.30N 057-07.84W.    WIDE BERTH REQUESTED. 2. SUB-SURFACE SCIENTIFIC MOORINGS ESTABLISHED    UNTIL 30 SEP 20 IN:    A. 07-47.11N 057-06.68W, AT DEPTH 155 METERS.    B. 07-46.60N 057-05.83W, AT DEPTH 138 METERS.    C. 07-46.87N 057-05.24W, AT DEPTH 183 METERS.    WIDE BERTH REQUESTED. 3. BOTTOM SCIENTIFIC MOORINGS ESTABLISHED UNTIL    30 SEP 20 IN:    A. 07-34.65N 057-18.66W, AT DEPTH 60 METERS.    B. 07-26.72N 057-12.65W, AT DEPTH 55 METERS.    C. 07-29.13N 057-24.63W, AT DEPTH 50 METERS.    D. 07-15.69N 057-15.79W, AT DEPTH 45 METERS.    E. 07-01.07N 057-47.29W, AT DEPTH 22 METERS.    F. 06-42.28N 057-25.31W, AT DEPTH 20 METERS.    G. 06-54.59N 057-47.20W, AT DEPTH 18 METERS.    H. 06-59.46N 057-56.70W, AT DEPTH 15 METERS.    WIDE BERTH REQUESTED. 4. CANCEL NAVAREA IV 324/16. 5. CANCEL THIS MSG 01 OCT 20.//",GUYANA,2017-11-16 00:00:00,2018-08-29,2020-10-01,2018-08-29,Point,"[(-57.097167, 7.776667, 0.0)]",-57.097167,7.776667
39142,WESTERN NORTH ATLANTIC,NO CHART,".SURINAME. 1. SURVEY OPERATIONS 11 JUL THRU 15 SEP BY     M/V LADY LEE, M/V MARIA JOSE ll AND     M/V GEOEXPLORER IN:    A.06-09.63N 055-16.11W.        B.06-10.43N 055-06.97W.        C.06-09.52N 055-27.09W.        D.06-13.31N 055-54.27W.        E.06-08.35N 056-00.85W.        F.06-10.54N 055-45.61W.        G.06-07.94N 055-39.34W.    H.05-58.89N 056-07.31W.    I.06-13.54N 056-09.46W.    J.06-09.65N 056-53.11W.    K.06-08.42N 057-01.95W.    L.06-10.60N 056-00.85W.    M.06-09.90N 055-02.14W.    N.06-13.74N 055-11.06W.    O.06-05.99N 056-40.09W.    THREE MILE BERTH REQUESTED. 2. CANCEL THIS MSG 16 SEP 18.//",SURINAME,2018-07-06 00:00:00,2018-07-11,2018-09-16,2018-08-30,Point,"[(-56.885167, 6.160834, 0.0)]",-56.885167,6.160834
