,Label
27376,8
27377,7
27378,7
27379,2
27380,7
27381,7
27382,6
27383,3
27384,1
27385,9
27386,3
27387,3
27388,3
27389,3
27390,8
27391,8
27392,8
27393,1
27394,3
27395,9
27396,8
27397,3
27398,9
27399,8
27400,3
27401,7
27402,2
27403,4
27404,3
27405,3
27406,3
27407,7
27408,3
27409,7
27410,3
27411,7
27412,3
27413,3
27414,3
27415,3
27416,3
27417,3
27418,3
27419,3
27420,3
27421,6
27422,3
27423,3
27424,1
27425,9
27426,3
27427,3
27428,3
27429,8
27430,7
27431,8
27432,8
27433,8
27434,8
27435,8
27436,3
27437,3
27438,8
27439,7
27440,3
27441,3
27442,2
27443,2
27444,2
27445,8
27446,8
27447,3
27448,1
27449,3
27450,3
27451,5
27452,3
27453,3
27454,3
27455,3
27456,9
27457,4
27458,4
27459,4
27460,4
27461,4
27462,4
27463,4
27464,4
27465,4
27466,4
27467,7
27468,3
27469,2
27470,5
27471,1
27472,1
27473,1
27474,2
27475,2
27476,9
27477,6
27478,3
27479,7
27480,7
27481,6
27482,4
27483,1
27484,2
27485,2
27486,4
27487,3
27488,3
27489,9
27490,1
27491,1
27492,2
27493,1
27494,5
27495,8
27496,9
27497,7
27498,4
27499,2
27500,2
27501,5
27502,1
27503,1
27504,7
27505,7
27506,7
27507,7
27508,7
27509,2
27510,1
27511,2
27512,1
27513,9
27514,9
27515,1
27516,1
27517,9
27518,2
27519,1
27520,1
27521,1
27522,1
27523,1
27524,1
27525,1
27526,1
27527,1
27528,1
27529,1
27530,6
27531,2
27532,2
27533,1
27534,3
27535,2
27536,2
27537,2
27538,1
27539,4
27540,7
27541,1
27542,2
27543,9
27544,1
27545,7
27546,4
27547,8
27548,7
27549,6
27550,6
27551,6
27552,6
27553,4
27554,3
27555,7
27556,1
27557,1
27558,1
27559,7
27560,6
27561,2
27562,3
27563,2
27564,2
27565,3
27566,1
27567,1
27568,1
27569,9
27570,3
27571,3
27572,2
27573,3
27574,4
27575,1
27576,1
27577,3
27578,7
27579,7
27580,9
27581,3
27582,3
27583,3
27584,1
27585,3
27586,3
27587,9
27588,4
27589,9
27590,1
27591,3
27592,3
27593,3
27594,3
27595,3
27596,3
27597,3
27598,3
27599,3
27600,2
27601,3
27602,3
27603,8
27604,8
27605,3
27606,8
27607,8
27608,8
27609,8
27610,8
27611,8
27612,8
27613,8
27614,8
27615,8
27616,7
27617,8
27618,8
27619,8
27620,8
27621,8
27622,8
27623,3
27624,3
27625,3
27626,3
27627,3
27628,3
27629,3
27630,7
27631,8
27632,3
27633,9
27634,9
27635,9
27636,9
27637,9
27638,3
27639,3
27640,3
27641,8
27642,8
27643,8
27644,3
27645,3
27646,3
27647,3
27648,7
27649,8
27650,8
27651,8
27652,8
27653,8
27654,8
27655,8
27656,8
27657,8
27658,9
27659,9
27660,3
27661,3
27662,3
27663,8
27664,3
27665,8
27666,3
27667,3
27668,3
27669,8
27670,3
27671,9
27672,9
27673,8
27674,8
27675,3
27676,3
27677,3
27678,3
27679,3
27680,3
27681,3
27682,6
27683,6
27684,6
27685,1
27686,1
27687,1
27688,1
27689,1
27690,1
27691,1
27692,4
27693,4
27694,1
27695,2
27696,2
27697,4
27698,1
27699,1
27700,1
27701,1
27702,1
27703,1
27704,1
27705,1
27706,1
27707,1
27708,1
27709,1
27710,1
27711,1
27712,1
27713,1
27714,1
27715,1
27716,1
27717,7
27718,1
27719,1
27720,1
27721,1
27722,1
27723,1
27724,4
27725,6
27726,8
27727,1
27728,7
27729,7
27730,7
27731,7
27732,7
27733,7
27734,7
27735,1
27736,0
27737,0
27738,0
27739,0
27740,0
27741,0
27742,0
27743,0
27744,0
27745,0
27746,0
27747,0
27748,0
27749,3
27750,3
27751,3
27752,0
27753,7
27754,4
27755,2
27756,1
27757,1
27758,1
27759,7
27760,1
27761,3
27762,3
27763,3
27764,3
27765,3
27766,3
27767,3
27768,3
27769,3
27770,3
27771,3
27772,3
27773,0
27774,0
27775,2
27776,2
27777,2
27778,1
27779,7
27780,7
27781,7
27782,7
27783,7
27784,7
27785,7
27786,7
27787,7
27788,7
27789,7
27790,7
27791,1
27792,2
27793,7
27794,1
27795,1
27796,1
27797,7
27798,1
27799,1
27800,1
27801,1
27802,1
27803,4
27804,4
27805,2
27806,2
27807,2
27808,3
27809,3
27810,3
27811,7
27812,1
27813,1
27814,1
27815,9
27816,3
27817,9
27818,7
27819,0
27820,2
27821,3
27822,3
27823,3
27824,3
27825,3
27826,3
27827,3
27828,3
27829,3
27830,3
27831,3
27832,3
27833,3
27834,3
27835,3
27836,9
27837,9
27838,7
27839,7
27840,3
27841,3
27842,3
27843,3
27844,3
27845,3
27846,3
27847,3
27848,8
27849,8
27850,7
27851,3
27852,8
27853,8
27854,8
27855,8
27856,3
27857,8
27858,8
27859,8
27860,8
27861,4
27862,4
27863,4
27864,4
27865,4
27866,4
27867,4
27868,4
27869,4
27870,4
27871,4
27872,4
27873,4
27874,4
27875,6
27876,6
27877,6
27878,6
27879,6
27880,7
27881,7
27882,7
27883,2
27884,2
27885,4
27886,4
27887,4
27888,4
27889,4
27890,4
27891,4
27892,7
27893,7
27894,7
27895,7
27896,7
27897,3
27898,1
27899,2
27900,2
27901,2
27902,3
27903,7
27904,3
27905,8
27906,8
27907,8
27908,8
27909,8
27910,8
27911,8
27912,8
27913,8
27914,8
27915,8
27916,8
27917,8
27918,6
27919,6
27920,6
27921,6
27922,5
27923,5
27924,6
27925,6
27926,6
27927,6
27928,6
27929,6
27930,6
27931,6
27932,6
27933,6
27934,6
27935,6
27936,6
27937,6
27938,4
27939,4
27940,4
27941,4
27942,6
27943,6
27944,6
27945,6
27946,6
27947,6
27948,6
27949,6
27950,6
27951,6
27952,6
27953,6
27954,6
27955,6
27956,6
27957,6
27958,6
27959,6
27960,6
27961,6
27962,6
27963,6
27964,6
27965,9
27966,9
27967,9
27968,3
27969,4
27970,4
27971,4
27972,4
27973,4
27974,4
27975,4
27976,4
27977,4
27978,4
27979,4
27980,4
27981,4
27982,4
27983,4
27984,4
27985,4
27986,4
27987,4
27988,4
27989,4
27990,4
27991,3
27992,2
27993,2
27994,3
27995,3
27996,3
27997,9
27998,3
27999,3
28000,2
28001,2
28002,3
28003,3
28004,8
28005,4
28006,8
28007,4
28008,4
28009,1
28010,4
28011,4
28012,3
28013,4
28014,4
28015,4
28016,4
28017,4
28018,4
28019,4
28020,4
28021,4
28022,4
28023,4
28024,4
28025,4
28026,4
28027,4
28028,4
28029,4
28030,4
28031,2
28032,1
28033,9
28034,1
28035,1
28036,2
28037,7
28038,4
28039,4
28040,4
28041,4
28042,1
28043,8
28044,8
28045,8
28046,8
28047,8
28048,8
28049,8
28050,8
28051,8
28052,8
28053,8
28054,8
28055,8
28056,8
28057,8
28058,8
28059,8
28060,8
28061,8
28062,8
28063,2
28064,7
28065,2
28066,2
28067,7
28068,1
28069,7
28070,4
28071,1
28072,7
28073,1
28074,6
28075,2
28076,1
28077,7
28078,3
28079,7
28080,3
28081,3
28082,7
28083,3
28084,2
28085,7
28086,7
28087,3
28088,8
28089,7
28090,7
28091,2
28092,7
28093,7
28094,6
28095,3
28096,1
28097,9
28098,3
28099,3
28100,3
28101,3
28102,8
28103,8
28104,1
28105,3
28106,9
28107,8
28108,3
28109,9
28110,8
28111,3
28112,7
28113,2
28114,4
28115,3
28116,3
28117,3
28118,7
28119,3
28120,7
28121,3
28122,7
28123,3
28124,3
28125,3
28126,3
28127,3
28128,3
28129,3
28130,3
28131,3
28132,6
28133,3
28134,3
28135,1
28136,9
28137,3
28138,3
28139,3
28140,8
28141,7
28142,8
28143,8
28144,8
28145,8
28146,8
28147,3
28148,3
28149,8
28150,7
28151,3
28152,3
28153,2
28154,2
28155,2
28156,8
28157,8
28158,3
28159,1
28160,3
28161,3
28162,5
28163,3
28164,3
28165,3
28166,3
28167,9
28168,4
28169,4
28170,4
28171,4
28172,4
28173,7
28174,3
28175,3
28176,8
28177,8
28178,3
28179,4
28180,4
28181,4
28182,4
28183,4
28184,4
28185,4
28186,4
28187,4
28188,4
28189,5
28190,3
28191,3
28192,5
28193,1
28194,1
28195,1
28196,2
28197,2
28198,9
28199,6
28200,3
28201,7
28202,7
28203,6
28204,4
28205,1
28206,2
28207,2
28208,4
28209,3
28210,3
28211,9
28212,1
28213,1
28214,2
28215,1
28216,5
28217,8
28218,9
28219,7
28220,4
28221,2
28222,2
28223,5
28224,1
28225,1
28226,7
28227,7
28228,7
28229,7
28230,7
28231,2
28232,1
28233,2
28234,1
28235,9
28236,9
28237,1
28238,1
28239,9
28240,2
28241,1
28242,1
28243,1
28244,1
28245,1
28246,1
28247,1
28248,1
28249,1
28250,1
28251,1
28252,6
28253,2
28254,2
28255,1
28256,3
28257,2
28258,2
28259,2
28260,1
28261,4
28262,7
28263,1
28264,2
28265,9
28266,1
28267,7
28268,4
28269,8
28270,7
28271,6
28272,6
28273,6
28274,6
28275,4
28276,3
28277,7
28278,1
28279,1
28280,1
28281,7
28282,6
28283,2
28284,3
28285,2
28286,2
28287,3
28288,1
28289,1
28290,1
28291,9
28292,3
28293,3
28294,2
28295,3
28296,4
28297,1
28298,1
28299,3
28300,7
28301,7
28302,9
28303,3
28304,3
28305,3
28306,1
28307,3
28308,3
28309,9
28310,4
28311,9
28312,1
28313,3
28314,3
28315,3
28316,3
28317,3
28318,3
28319,3
28320,3
28321,3
28322,2
28323,3
28324,8
28325,8
28326,3
28327,8
28328,8
28329,8
28330,8
28331,8
28332,8
28333,8
28334,8
28335,8
28336,8
28337,7
28338,8
28339,8
28340,8
28341,8
28342,8
28343,8
28344,3
28345,3
28346,3
28347,3
28348,3
28349,3
28350,3
28351,7
28352,8
28353,3
28354,9
28355,9
28356,9
28357,9
28358,9
28359,3
28360,3
28361,3
28362,8
28363,8
28364,3
28365,3
28366,3
28367,3
28368,7
28369,8
28370,8
28371,8
28372,8
28373,8
28374,3
28375,3
28376,3
28377,8
28378,3
28379,8
28380,3
28381,3
28382,3
28383,8
28384,3
28385,9
28386,9
28387,8
28388,8
28389,3
28390,3
28391,3
28392,3
28393,3
28394,3
28395,3
28396,2
28397,9
28398,3
28399,9
28400,9
28401,9
28402,9
28403,6
28404,6
28405,6
28406,1
28407,1
28408,1
28409,1
28410,1
28411,1
28412,1
28413,4
28414,4
28415,1
28416,2
28417,2
28418,4
28419,1
28420,1
28421,1
28422,1
28423,1
28424,1
28425,1
28426,1
28427,1
28428,1
28429,1
28430,1
28431,1
28432,1
28433,1
28434,1
28435,1
28436,1
28437,1
28438,7
28439,1
28440,1
28441,1
28442,1
28443,1
28444,1
28445,4
28446,6
28447,8
28448,1
28449,7
28450,7
28451,7
28452,7
28453,7
28454,7
28455,7
28456,1
28457,0
28458,0
28459,0
28460,0
28461,0
28462,0
28463,0
28464,0
28465,0
28466,0
28467,0
28468,0
28469,0
28470,3
28471,3
28472,3
28473,0
28474,7
28475,4
28476,2
28477,1
28478,1
28479,1
28480,7
28481,1
28482,3
28483,3
28484,3
28485,3
28486,3
28487,3
28488,3
28489,3
28490,3
28491,3
28492,3
28493,3
28494,0
28495,0
28496,2
28497,2
28498,2
28499,1
28500,7
28501,7
28502,7
28503,7
28504,7
28505,7
28506,7
28507,7
28508,7
28509,7
28510,7
28511,7
28512,1
28513,2
28514,7
28515,1
28516,1
28517,1
28518,7
28519,1
28520,1
28521,1
28522,1
28523,1
28524,4
28525,4
28526,2
28527,2
28528,2
28529,3
28530,3
28531,3
28532,7
28533,1
28534,1
28535,1
28536,9
28537,3
28538,9
28539,7
28540,0
28541,2
28542,3
28543,3
28544,3
28545,3
28546,3
28547,3
28548,3
28549,3
28550,3
28551,3
28552,3
28553,3
28554,3
28555,3
28556,3
28557,9
28558,9
28559,7
28560,7
28561,3
28562,3
28563,3
28564,3
28565,3
28566,3
28567,3
28568,3
28569,7
28570,3
28571,8
28572,8
28573,8
28574,8
28575,8
28576,8
28577,8
28578,8
28579,3
28580,4
28581,4
28582,4
28583,4
28584,4
28585,4
28586,4
28587,4
28588,4
28589,4
28590,4
28591,4
28592,4
28593,4
28594,6
28595,6
28596,6
28597,6
28598,6
28599,7
28600,7
28601,7
28602,2
28603,2
28604,4
28605,4
28606,4
28607,4
28608,4
28609,4
28610,4
28611,7
28612,7
28613,7
28614,7
28615,7
28616,3
28617,1
28618,2
28619,2
28620,2
28621,3
28622,7
28623,3
28624,8
28625,8
28626,8
28627,8
28628,8
28629,8
28630,8
28631,8
28632,8
28633,8
28634,8
28635,8
28636,8
28637,6
28638,6
28639,6
28640,6
28641,5
28642,5
28643,6
28644,6
28645,6
28646,6
28647,6
28648,6
28649,6
28650,6
28651,6
28652,6
28653,6
28654,6
28655,6
28656,6
28657,4
28658,4
28659,4
28660,4
28661,6
28662,6
28663,6
28664,6
28665,6
28666,6
28667,6
28668,6
28669,6
28670,6
28671,6
28672,6
28673,6
28674,6
28675,6
28676,6
28677,6
28678,6
28679,6
28680,6
28681,6
28682,6
28683,6
28684,9
28685,9
28686,9
28687,3
28688,4
28689,4
28690,4
28691,4
28692,4
28693,4
28694,4
28695,4
28696,4
28697,4
28698,4
28699,4
28700,4
28701,4
28702,4
28703,4
28704,4
28705,4
28706,4
28707,4
28708,4
28709,4
28710,3
28711,2
28712,2
28713,3
28714,3
28715,3
28716,9
28717,3
28718,3
28719,2
28720,2
28721,3
28722,3
28723,8
28724,8
28725,8
28726,4
28727,8
28728,4
28729,4
28730,1
28731,4
28732,4
28733,3
28734,4
28735,4
28736,4
28737,4
28738,4
28739,4
28740,4
28741,4
28742,4
28743,4
28744,4
28745,4
28746,4
28747,4
28748,4
28749,4
28750,4
28751,4
28752,2
28753,1
28754,9
28755,1
28756,1
28757,2
28758,7
28759,4
28760,4
28761,4
28762,4
28763,1
28764,8
28765,8
28766,8
28767,8
28768,8
28769,8
28770,8
28771,8
28772,8
28773,8
28774,8
28775,8
28776,8
28777,8
28778,8
28779,8
28780,8
28781,8
28782,8
28783,8
28784,2
28785,7
28786,2
28787,2
28788,7
28789,1
28790,7
28791,4
28792,1
28793,7
28794,1
28795,6
28796,2
28797,1
28798,7
28799,3
28800,7
28801,3
28802,3
28803,7
28804,3
28805,2
28806,7
28807,7
28808,3
28809,8
28810,7
28811,7
28812,2
28813,7
28814,7
28815,6
28816,3
28817,1
28818,9
28819,3
28820,3
28821,3
28822,3
28823,8
28824,8
28825,1
28826,3
28827,9
28828,8
28829,3
28830,9
28831,8
28832,3
28833,7
28834,2
28835,4
28836,3
28837,3
28838,3
28839,7
28840,3
28841,7
28842,3
28843,7
28844,3
28845,3
28846,3
28847,3
28848,3
28849,3
28850,3
28851,3
28852,3
28853,6
28854,3
28855,3
28856,1
28857,9
28858,3
28859,3
28860,3
28861,8
28862,7
28863,8
28864,8
28865,8
28866,8
28867,8
28868,3
28869,3
28870,8
28871,7
28872,3
28873,3
28874,2
28875,2
28876,2
28877,8
28878,3
28879,1
28880,3
28881,3
28882,3
28883,3
28884,3
28885,3
28886,9
28887,7
28888,3
28889,3
28890,8
28891,3
28892,5
28893,3
28894,3
28895,8
28896,8
28897,8
28898,3
28899,3
28900,4
28901,4
28902,4
28903,4
28904,4
28905,4
28906,4
28907,4
28908,4
28909,4
28910,7
28911,5
28912,1
28913,1
28914,1
28915,2
28916,2
28917,9
28918,6
28919,3
28920,7
28921,7
28922,6
28923,4
28924,1
28925,2
28926,2
28927,4
28928,3
28929,3
28930,9
28931,1
28932,1
28933,2
28934,1
28935,5
28936,8
28937,9
28938,7
28939,4
28940,2
28941,2
28942,5
28943,1
28944,1
28945,7
28946,7
28947,7
28948,7
28949,7
28950,2
28951,1
28952,2
28953,1
28954,9
28955,9
28956,1
28957,1
28958,9
28959,2
28960,1
28961,1
28962,1
28963,1
28964,1
28965,1
28966,1
28967,1
28968,1
28969,1
28970,1
28971,6
28972,2
28973,2
28974,1
28975,3
28976,2
28977,2
28978,2
28979,1
28980,4
28981,7
28982,1
28983,2
28984,9
28985,1
28986,7
28987,4
28988,8
28989,7
28990,6
28991,6
28992,6
28993,6
28994,4
28995,3
28996,7
28997,1
28998,1
28999,1
29000,7
29001,6
29002,2
29003,3
29004,2
29005,2
29006,3
29007,1
29008,1
29009,1
29010,9
29011,3
29012,3
29013,2
29014,3
29015,4
29016,1
29017,1
29018,3
29019,7
29020,7
29021,9
29022,3
29023,3
29024,3
29025,1
29026,3
29027,3
29028,9
29029,4
29030,9
29031,1
29032,3
29033,3
29034,3
29035,3
29036,3
29037,3
29038,3
29039,3
29040,3
29041,2
29042,3
29043,8
29044,3
29045,8
29046,8
29047,8
29048,8
29049,8
29050,8
29051,8
29052,8
29053,8
29054,8
29055,7
29056,8
29057,8
29058,8
29059,8
29060,8
29061,8
29062,3
29063,3
29064,3
29065,3
29066,3
29067,3
29068,3
29069,7
29070,8
29071,3
29072,9
29073,9
29074,9
29075,9
29076,9
29077,3
29078,3
29079,3
29080,8
29081,8
29082,3
29083,3
29084,3
29085,3
29086,7
29087,8
29088,8
29089,8
29090,8
29091,8
29092,3
29093,3
29094,3
29095,8
29096,3
29097,3
29098,3
29099,3
29100,9
29101,9
29102,8
29103,8
29104,3
29105,3
29106,3
29107,3
29108,3
29109,3
29110,2
29111,9
29112,3
29113,9
29114,9
29115,9
29116,9
29117,3
29118,7
29119,8
29120,8
29121,3
29122,8
29123,8
29124,4
29125,3
29126,3
29127,9
29128,8
29129,3
29130,8
29131,3
29132,3
29133,6
29134,6
29135,6
29136,1
29137,1
29138,1
29139,1
29140,1
29141,1
29142,1
29143,4
29144,4
29145,1
29146,2
29147,2
29148,4
29149,1
29150,1
29151,1
29152,1
29153,1
29154,1
29155,1
29156,1
29157,1
29158,1
29159,1
29160,1
29161,1
29162,1
29163,1
29164,1
29165,1
29166,1
29167,1
29168,7
29169,1
29170,1
29171,1
29172,1
29173,1
29174,1
29175,4
29176,6
29177,8
29178,1
29179,7
29180,7
29181,7
29182,7
29183,7
29184,7
29185,7
29186,1
29187,0
29188,0
29189,0
29190,0
29191,0
29192,0
29193,0
29194,0
29195,0
29196,0
29197,0
29198,0
29199,0
29200,3
29201,3
29202,3
29203,0
29204,7
29205,4
29206,2
29207,1
29208,1
29209,1
29210,7
29211,1
29212,3
29213,3
29214,3
29215,3
29216,3
29217,3
29218,3
29219,3
29220,3
29221,3
29222,3
29223,3
29224,0
29225,0
29226,2
29227,2
29228,2
29229,1
29230,7
29231,7
29232,7
29233,7
29234,7
29235,7
29236,7
29237,7
29238,7
29239,7
29240,7
29241,7
29242,1
29243,2
29244,7
29245,1
29246,1
29247,1
29248,7
29249,1
29250,1
29251,1
29252,1
29253,1
29254,4
29255,4
29256,2
29257,2
29258,2
29259,3
29260,3
29261,3
29262,7
29263,1
29264,1
29265,1
29266,9
29267,3
29268,9
29269,7
29270,0
29271,2
29272,3
29273,3
29274,3
29275,3
29276,3
29277,3
29278,3
29279,3
29280,3
29281,3
29282,3
29283,3
29284,3
29285,3
29286,3
29287,9
29288,9
29289,7
29290,7
29291,3
29292,3
29293,3
29294,3
29295,3
29296,3
29297,3
29298,3
29299,7
29300,3
29301,8
29302,8
29303,8
29304,8
29305,8
29306,8
29307,8
29308,3
29309,4
29310,4
29311,4
29312,4
29313,4
29314,4
29315,4
29316,4
29317,4
29318,4
29319,4
29320,4
29321,4
29322,4
29323,4
29324,6
29325,6
29326,6
29327,6
29328,6
29329,7
29330,7
29331,7
29332,2
29333,2
29334,4
29335,4
29336,4
29337,4
29338,4
29339,4
29340,4
29341,7
29342,7
29343,7
29344,7
29345,7
29346,3
29347,1
29348,2
29349,2
29350,2
29351,3
29352,7
29353,3
29354,8
29355,8
29356,8
29357,8
29358,8
29359,8
29360,8
29361,8
29362,8
29363,8
29364,8
29365,8
29366,8
29367,9
29368,6
29369,6
29370,6
29371,6
29372,5
29373,5
29374,6
29375,6
29376,6
29377,6
29378,6
29379,6
29380,6
29381,6
29382,6
29383,6
29384,6
29385,6
29386,6
29387,6
29388,4
29389,4
29390,4
29391,4
29392,6
29393,6
29394,6
29395,6
29396,6
29397,6
29398,6
29399,6
29400,6
29401,6
29402,6
29403,6
29404,6
29405,6
29406,6
29407,6
29408,6
29409,6
29410,6
29411,6
29412,6
29413,6
29414,6
29415,9
29416,9
29417,9
29418,3
29419,4
29420,4
29421,4
29422,4
29423,4
29424,4
29425,4
29426,4
29427,4
29428,4
29429,4
29430,4
29431,4
29432,4
29433,4
29434,4
29435,4
29436,4
29437,4
29438,4
29439,4
29440,4
29441,3
29442,2
29443,2
29444,3
29445,3
29446,3
29447,9
29448,3
29449,3
29450,2
29451,2
29452,3
29453,3
29454,8
29455,3
29456,8
29457,4
29458,8
29459,4
29460,4
29461,1
29462,4
29463,4
29464,3
29465,4
29466,4
29467,4
29468,4
29469,4
29470,4
29471,4
29472,4
29473,4
29474,4
29475,4
29476,4
29477,4
29478,4
29479,4
29480,4
29481,4
29482,4
29483,2
29484,1
29485,9
29486,1
29487,1
29488,2
29489,7
29490,4
29491,4
29492,4
29493,4
29494,1
29495,8
29496,8
29497,8
29498,8
29499,8
29500,8
29501,8
29502,8
29503,8
29504,8
29505,8
29506,8
29507,8
29508,8
29509,8
29510,8
29511,8
29512,8
29513,8
29514,8
29515,2
29516,7
29517,2
29518,2
29519,7
29520,1
29521,7
29522,4
29523,1
29524,7
29525,1
29526,6
29527,2
29528,1
29529,7
29530,3
29531,7
29532,3
29533,3
29534,7
29535,2
29536,7
29537,7
29538,3
29539,8
29540,7
29541,7
29542,2
29543,7
29544,7
29545,6
29546,3
29547,1
29548,9
29549,3
29550,3
29551,3
29552,3
29553,8
29554,1
29555,3
29556,9
29557,8
29558,3
29559,9
29560,8
29561,3
29562,7
29563,2
29564,4
29565,3
29566,3
29567,3
29568,7
29569,3
29570,7
29571,3
29572,7
29573,3
29574,3
29575,3
29576,3
29577,3
29578,3
29579,3
29580,3
29581,3
29582,6
29583,3
29584,3
29585,1
29586,9
29587,3
29588,3
29589,3
29590,8
29591,7
29592,8
29593,8
29594,8
29595,8
29596,8
29597,3
29598,3
29599,8
29600,7
29601,3
29602,3
29603,2
29604,2
29605,2
29606,8
29607,3
29608,1
29609,3
29610,3
29611,3
29612,3
29613,3
29614,3
29615,7
29616,3
29617,3
29618,8
29619,3
29620,5
29621,3
29622,3
29623,8
29624,8
29625,8
29626,3
29627,7
29628,8
29629,4
29630,4
29631,4
29632,4
29633,4
29634,4
29635,4
29636,4
29637,4
29638,8
29639,3
29640,3
29641,3
29642,3
29643,5
29644,1
29645,1
29646,1
29647,2
29648,2
29649,9
29650,6
29651,3
29652,7
29653,7
29654,6
29655,4
29656,1
29657,2
29658,2
29659,4
29660,3
29661,3
29662,9
29663,1
29664,1
29665,2
29666,1
29667,5
29668,8
29669,9
29670,7
29671,4
29672,2
29673,2
29674,5
29675,1
29676,1
29677,7
29678,7
29679,7
29680,7
29681,7
29682,2
29683,1
29684,2
29685,1
29686,9
29687,9
29688,1
29689,1
29690,9
29691,2
29692,1
29693,1
29694,1
29695,1
29696,1
29697,1
29698,1
29699,1
29700,1
29701,1
29702,1
29703,6
29704,2
29705,2
29706,1
29707,3
29708,2
29709,2
29710,2
29711,1
29712,4
29713,7
29714,1
29715,2
29716,9
29717,1
29718,7
29719,4
29720,8
29721,7
29722,6
29723,6
29724,6
29725,6
29726,4
29727,3
29728,7
29729,1
29730,1
29731,1
29732,7
29733,6
29734,2
29735,3
29736,2
29737,2
29738,3
29739,1
29740,1
29741,1
29742,9
29743,3
29744,3
29745,2
29746,3
29747,4
29748,1
29749,1
29750,3
29751,7
29752,7
29753,9
29754,3
29755,3
29756,3
29757,1
29758,3
29759,3
29760,9
29761,4
29762,9
29763,1
29764,3
29765,3
29766,3
29767,3
29768,3
29769,3
29770,3
29771,3
29772,3
29773,2
29774,3
29775,3
29776,8
29777,8
29778,8
29779,8
29780,8
29781,8
29782,8
29783,8
29784,8
29785,8
29786,7
29787,8
29788,8
29789,8
29790,8
29791,8
29792,8
29793,3
29794,3
29795,3
29796,3
29797,3
29798,3
29799,3
29800,7
29801,8
29802,3
29803,9
29804,9
29805,9
29806,9
29807,9
29808,3
29809,3
29810,3
29811,8
29812,8
29813,3
29814,3
29815,3
29816,3
29817,7
29818,8
29819,8
29820,8
29821,3
29822,3
29823,3
29824,8
29825,3
29826,3
29827,3
29828,3
29829,9
29830,9
29831,8
29832,3
29833,3
29834,3
29835,3
29836,3
29837,2
29838,9
29839,3
29840,9
29841,9
29842,9
29843,9
29844,3
29845,7
29846,8
29847,3
29848,8
29849,3
29850,3
29851,9
29852,8
29853,3
29854,8
29855,3
29856,3
29857,3
29858,9
29859,4
29860,3
29861,3
29862,3
29863,8
29864,8
29865,3
29866,3
29867,6
29868,6
29869,6
29870,1
29871,1
29872,1
29873,1
29874,1
29875,1
29876,1
29877,4
29878,4
29879,1
29880,2
29881,2
29882,4
29883,1
29884,1
29885,1
29886,1
29887,1
29888,1
29889,1
29890,1
29891,1
29892,1
29893,1
29894,1
29895,1
29896,1
29897,1
29898,1
29899,1
29900,1
29901,1
29902,7
29903,1
29904,1
29905,1
29906,1
29907,1
29908,1
29909,4
29910,6
29911,8
29912,1
29913,7
29914,7
29915,7
29916,7
29917,7
29918,7
29919,7
29920,1
29921,0
29922,0
29923,0
29924,0
29925,0
29926,0
29927,0
29928,0
29929,0
29930,0
29931,0
29932,0
29933,0
29934,3
29935,3
29936,3
29937,0
29938,7
29939,4
29940,2
29941,1
29942,1
29943,1
29944,7
29945,1
29946,3
29947,3
29948,3
29949,3
29950,3
29951,3
29952,3
29953,3
29954,3
29955,3
29956,3
29957,3
29958,0
29959,0
29960,2
29961,2
29962,2
29963,1
29964,7
29965,7
29966,7
29967,7
29968,7
29969,7
29970,7
29971,7
29972,7
29973,7
29974,7
29975,7
29976,1
29977,2
29978,7
29979,1
29980,1
29981,1
29982,7
29983,1
29984,1
29985,1
29986,1
29987,1
29988,4
29989,4
29990,2
29991,2
29992,2
29993,3
29994,3
29995,3
29996,7
29997,1
29998,1
29999,1
30000,9
30001,3
30002,9
30003,7
30004,0
30005,2
30006,3
30007,3
30008,3
30009,3
30010,3
30011,3
30012,3
30013,3
30014,3
30015,3
30016,3
30017,3
30018,3
30019,3
30020,3
30021,9
30022,9
30023,7
30024,7
30025,3
30026,3
30027,3
30028,3
30029,3
30030,3
30031,3
30032,3
30033,7
30034,3
30035,8
30036,8
30037,8
30038,8
30039,8
30040,8
30041,8
30042,3
30043,4
30044,4
30045,4
30046,4
30047,4
30048,8
30049,8
30050,4
30051,4
30052,4
30053,4
30054,4
30055,4
30056,4
30057,4
30058,4
30059,4
30060,6
30061,6
30062,6
30063,6
30064,6
30065,7
30066,7
30067,7
30068,2
30069,2
30070,4
30071,4
30072,4
30073,4
30074,4
30075,4
30076,4
30077,7
30078,7
30079,7
30080,7
30081,7
30082,3
30083,1
30084,2
30085,2
30086,2
30087,3
30088,7
30089,3
30090,8
30091,8
30092,8
30093,8
30094,8
30095,8
30096,8
30097,8
30098,8
30099,8
30100,8
30101,8
30102,8
30103,9
30104,8
30105,6
30106,6
30107,6
30108,6
30109,5
30110,5
30111,6
30112,6
30113,6
30114,6
30115,6
30116,6
30117,6
30118,6
30119,6
30120,6
30121,6
30122,6
30123,6
30124,6
30125,4
30126,4
30127,4
30128,4
30129,6
30130,6
30131,6
30132,6
30133,6
30134,6
30135,6
30136,6
30137,6
30138,6
30139,6
30140,6
30141,6
30142,6
30143,6
30144,6
30145,6
30146,6
30147,6
30148,6
30149,6
30150,6
30151,6
30152,9
30153,9
30154,9
30155,3
30156,4
30157,4
30158,4
30159,4
30160,4
30161,4
30162,4
30163,4
30164,4
30165,4
30166,4
30167,4
30168,4
30169,4
30170,4
30171,4
30172,4
30173,4
30174,4
